profile,profile_rank,light_penalty_rank,ranking_method,config_key,n_bootstraps,possessions_per_bootstrap,samples_per_possession,n_scope_results,mean_whole_grid_cosine,median_whole_grid_cosine,minimum_whole_grid_cosine,maximum_whole_grid_cosine,mean_lightly_penalized_whole_grid_cosine,median_lightly_penalized_whole_grid_cosine,minimum_lightly_penalized_whole_grid_cosine,maximum_lightly_penalized_whole_grid_cosine,mean_moderately_penalized_whole_grid_cosine,median_moderately_penalized_whole_grid_cosine,minimum_moderately_penalized_whole_grid_cosine,maximum_moderately_penalized_whole_grid_cosine,mean_support_cosine,mean_outside_energy_fraction,mean_recovered_dynamic_range,qut_rejection_rate,mean_p_value,mean_lambda_qut,mean_lambda_max_obs,mean_lambda_ci_width,mean_lambda_bootstrap_std,expected_scope_results,coverage_fraction,complete_coverage
perimeter,22,21,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p01000_s150,50,1000,150,5,0.8109972969873812,0.839451203579865,0.7211487356597645,0.8645157290701635,0.713003025307511,0.7223783992963413,0.6252769771881114,0.7677699416263107,0.6269803170378283,0.6216329782417157,0.5421507088184938,0.6818507326626414,0.9226535140291015,0.22749219266397716,0.12572505977004766,1.0,0.0,16.507463812157958,37.53399582447976,18.703853314070557,5.154053340550038,5,1.0,True
perimeter,23,22,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p01000_s150,100,1000,150,5,0.8089810895727678,0.8358135327623248,0.7078651599077496,0.8649785017205744,0.7106867971473009,0.7164625026117221,0.6157556580626188,0.7657805492984925,0.6244753698401081,0.6141543508540213,0.535631716195131,0.6842294393761583,0.9210782637376113,0.22859211743493418,0.12530925326049328,1.0,0.0,16.507463812157958,37.53399582447976,19.514573785193107,5.1400619012426585,5,1.0,True
perimeter,24,24,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p01000_s200,10,1000,200,5,0.8066849062416273,0.8227187708206433,0.7109253850142904,0.8789632524539387,0.7043718733472042,0.6988309443592878,0.6222537750061176,0.7869653316759925,0.6153269360601884,0.616762568624708,0.544641911333045,0.704596502221075,0.9243054675531057,0.23744575201596163,0.1297053959220648,1.0,0.0,16.180858186505766,39.885462131869886,18.030343115943847,6.176893218038369,5,1.0,True
perimeter,25,28,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p10000_s100,100,10000,100,5,0.7905072377552571,0.8336725202768379,0.6703084226074651,0.9030819848326056,0.6955421903595226,0.7436708265740837,0.5349884673165243,0.8466592866265681,0.6136545983506082,0.6633855438988566,0.42698651920310254,0.7937617621326822,0.9009731344927043,0.23245659854865663,0.36980928096920246,1.0,0.0,48.522787909588,341.82067190563396,66.85228270841921,17.339658584264047,5,1.0,True
perimeter,26,29,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p10000_s100,50,10000,100,5,0.7890465451414361,0.8335641125679484,0.6620071165573836,0.904156793588023,0.693561216217198,0.7428689203259663,0.525610955135929,0.8468421971904029,0.611376104219465,0.6620417367611686,0.4173170789999453,0.7931607792232475,0.9003479118945965,0.23450090985136515,0.3646540162339806,1.0,0.0,48.522787909588,341.82067190563396,64.41830252084,17.631076701529157,5,1.0,True
perimeter,27,25,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p01000_s150,10,1000,150,5,0.8042207058530269,0.835041794812054,0.7250714069410806,0.8687532889961701,0.7010721225933318,0.715754553087269,0.6259916921375808,0.7733721250093571,0.6112685708354497,0.6135077111684721,0.5404510436819843,0.6884629403044774,0.9227186789194958,0.24030547846399736,0.13106299437582494,1.0,0.0,16.507463812157958,37.53399582447976,15.3194149141577,5.658641018607334,5,1.0,True
perimeter,28,26,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b500_p01000_s100,500,1000,100,5,0.8010039748858067,0.8255279819404422,0.7269667656611393,0.8422087647620063,0.6987538601786404,0.7018794018990709,0.6362650380712759,0.7386875520498031,0.609675253982507,0.6064746697781833,0.5568799260082639,0.6478907871583649,0.9183981810482431,0.23844421498384802,0.12692358238622545,1.0,0.0,15.396444368002317,37.564321354126506,17.628213550962784,4.627809229809054,5,1.0,True
perimeter,29,27,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p01000_s100,100,1000,100,5,0.7995341782566444,0.8295958130219319,0.7273087025486261,0.8362364656412604,0.6968626733198474,0.7096313696747245,0.634514395838414,0.7290990575686672,0.6074463340020837,0.6070144917825333,0.553559330605246,0.6385048718423687,0.9174401498209029,0.2399162270930475,0.12668248338624832,1.0,0.0,15.396444368002317,37.564321354126506,17.475986920730072,4.6758001179863244,5,1.0,True
perimeter,30,30,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p01000_s050,10,1000,50,5,0.7895045470371764,0.7864452962768255,0.7112883938290647,0.8405711242853328,0.6875925854384927,0.6911166542972118,0.6200622413668868,0.7536538736564733,0.599337682293246,0.6124700733169267,0.5334586937656917,0.675724093853837,0.9073061032918327,0.24148989808499977,0.13012150437105438,1.0,0.0,12.704541913007057,29.186977489019352,12.021842478168628,4.32587611746461,5,1.0,True
perimeter,31,32,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p01000_s050,100,1000,50,5,0.7899360401628845,0.804798985791832,0.7310783469329714,0.8495471166439317,0.6866572203229488,0.6738644954087063,0.6387638498515856,0.7503191545838427,0.597132598652508,0.5764642022160453,0.558106060162972,0.6626811188052941,0.9091384632334902,0.24358562496527042,0.13895189954899245,1.0,0.0,12.704541913007057,29.186977489019352,13.629725309731095,3.6972544562395315,5,1.0,True
perimeter,32,31,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p01000_s100,50,1000,100,5,0.7934183481498412,0.8212196216772719,0.7254678129715593,0.829395314222325,0.686880167536547,0.6947672221059321,0.631875250629171,0.7201463802358601,0.5947650401360283,0.5944183804154138,0.5503570595672042,0.6268610256304815,0.91666303956349,0.24975863956592229,0.1276007212977856,1.0,0.0,15.396444368002317,37.564321354126506,16.561288962936548,4.6346435715288985,5,1.0,True
perimeter,33,33,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p01000_s050,50,1000,50,5,0.7862093394392587,0.8037224675783379,0.7240916899173838,0.8366280316714055,0.6805053618652569,0.6736275302339967,0.6302156891590898,0.7331473787445258,0.5892727750128509,0.5887628208779487,0.548510389488909,0.6424660166910114,0.9087349708496012,0.24969606606174294,0.14018312590196721,1.0,0.0,12.704541913007057,29.186977489019352,13.565109339655368,3.8283552341744524,5,1.0,True
perimeter,34,34,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p01000_s100,10,1000,100,5,0.7868341594209112,0.7788488131388409,0.7473722193431479,0.816770955593919,0.6772008532346826,0.6804404318315587,0.652314143293638,0.6970105730489354,0.5830388297192999,0.5812557245429627,0.5683633801169281,0.6014183117487023,0.9145255614683107,0.2582971443552227,0.12570779524743556,1.0,0.0,15.396444368002317,37.564321354126506,13.773402839153857,4.679700117713656,5,1.0,True
perimeter,35,35,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p10000_s050,50,10000,50,5,0.7690354936365982,0.8118906268838021,0.6369424893415476,0.881723399580951,0.6677447551992877,0.7149728118431955,0.5036191972786623,0.8196644579263442,0.5815135337778912,0.6296243665689301,0.3982028206813487,0.7619734532473472,0.8883789327765307,0.2534385950135954,0.3817110294848679,1.0,0.0,41.98337271660314,268.93932837376013,49.4521234043638,13.12604829280745,5,1.0,True
perimeter,36,36,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p10000_s050,100,10000,50,5,0.7682672687548242,0.8102248074123878,0.6327293425769778,0.8813858448896831,0.6667458056289955,0.71163007094992,0.4984829972881419,0.819524296378105,0.5804051946833251,0.6250331429588433,0.39271973316954073,0.7620046047348196,0.8880178024869748,0.25437000970852475,0.3820807476341723,1.0,0.0,41.98337271660314,268.93932837376013,49.720414459779455,13.045147671140308,5,1.0,True
perimeter,37,37,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p10000_s050,10,10000,50,5,0.7643722971496537,0.8099314323029625,0.6386647924565236,0.8782635762538178,0.6613977326810525,0.7118423222040414,0.5033819588377003,0.8152149613615728,0.5741629235474246,0.6256325800815433,0.39675491662636103,0.7566924681796079,0.8863298923770906,0.2589871052940925,0.38408444482833143,1.0,0.0,41.98337271660314,268.93932837376013,42.09354328006158,13.699852362718957,5,1.0,True
perimeter,38,38,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p00100_s150,100,100,150,5,0.691082841256679,0.6709711207470592,0.6598482653696511,0.7552157862002448,0.5904572412221848,0.5683120823030747,0.5413537002816787,0.6590287977969217,0.5047431150632536,0.4824273796289353,0.4441382120546903,0.5750925288663082,0.8092804165026278,0.27096970943638377,0.011017280048690736,0.4,0.118,4.849101918159614,5.3553031517939775,4.596791618462546,1.237468761439306,5,1.0,True
perimeter,39,39,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p00100_s250,100,100,250,5,0.6695434183540343,0.6604920775206676,0.648337712608088,0.7067759211106203,0.572204719083002,0.5607940728526409,0.5418891501192825,0.6189048997006595,0.4891311886460149,0.47706914167754033,0.4529180476572126,0.541958580410568,0.7836224781372292,0.27004655536261746,0.00809361967490986,0.2,0.426,5.471795068753843,4.4062522394903,4.766286864734869,1.2833824679084693,5,1.0,True
perimeter,40,40,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p00100_s050,100,100,50,5,0.6706683050863325,0.6573132714277427,0.6388548369131014,0.7170522184287884,0.5709390344836802,0.571104856567547,0.5245773505675106,0.6035765129340828,0.4862477090953766,0.49620290867791,0.43074166591284613,0.508058684713276,0.7881599392002487,0.2750337893138305,0.008321101320907473,0.6,0.1,4.264550573580368,4.934857726260807,3.491533935368622,0.9547713896479241,5,1.0,True
perimeter,41,41,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p00100_s150,50,100,150,5,0.6704924952667615,0.6568678489248023,0.6517639383090744,0.7191676236336207,0.5655413158563107,0.5590480007941867,0.540933888489729,0.5890717759181205,0.47733034340671965,0.4757953486436442,0.44769298345870706,0.5170936981439754,0.7954376554780423,0.28747472353090026,0.01088392618112266,0.4,0.118,4.849101918159614,5.3553031517939775,4.647678109213118,1.3264856986886704,5,1.0,True
perimeter,42,43,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p00100_s050,50,100,50,5,0.6438975012179871,0.6642810543310089,0.5462370142142707,0.6912977859733471,0.545931331889126,0.5747443574554156,0.4573028872255962,0.5905134622386357,0.4630848857548388,0.49727607655393974,0.3828483336408125,0.511296856571659,0.7598001837363827,0.2820860495580109,0.009282653219997883,0.6,0.1,4.264550573580368,4.934857726260807,3.5284123743662996,0.9899432612588349,5,1.0,True
perimeter,43,42,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p00100_s100,100,100,100,5,0.6496500810328256,0.6430987755907118,0.5837961458500627,0.724088351168632,0.5479822397542282,0.5487714712568026,0.5081072497756073,0.5950408411968903,0.4627165783314924,0.4682797403691794,0.4097853361984935,0.4889922647158331,0.7709969094286638,0.285819799037344,0.006614955421537161,0.0,0.27199999999999996,4.945344028650353,3.7680456209606006,4.1166082034203075,1.132646771091133,5,1.0,True
perimeter,44,44,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p00100_s200,50,100,200,5,0.6417682303246404,0.641947619516465,0.6264812669393803,0.6561628485291683,0.5443621730058844,0.5462464595324524,0.5253235242583209,0.5622048609441352,0.46192035673254106,0.47104875717336714,0.42988679566573984,0.48566983470251285,0.756904241716136,0.2803375931074474,0.007469351007603109,0.6,0.10400000000000001,5.407946817128119,5.4904916790745455,4.176374276731281,1.1600426579053849,5,1.0,True
perimeter,45,45,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p00100_s100,50,100,100,5,0.6388325364405675,0.641270270592273,0.6110778941703596,0.6585166968010148,0.5337532059268428,0.5335456967010853,0.5003958471356819,0.5641115227519504,0.44626462230413777,0.44391736764176865,0.40976118792611715,0.4884695952082889,0.7651240247946467,0.3021631919656012,0.006212360290810466,0.0,0.27199999999999996,4.945344028650353,3.7680456209606006,3.9541446196732144,1.115013384621758,5,1.0,True
perimeter,46,46,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p00100_s200,100,100,200,5,0.6345401548017444,0.650166769855717,0.6002674930182993,0.6570488939032337,0.5275907662143199,0.5378628085618604,0.45867832362726385,0.5663154221108596,0.43942756535804134,0.4466386311661553,0.35048675301013393,0.48811155500983744,0.7645642065310467,0.30881377752614114,0.007250466593541205,0.6,0.10400000000000001,5.407946817128119,5.4904916790745455,4.606503878370987,1.2520664320661918,5,1.0,True
perimeter,47,47,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p00100_s100,10,100,100,5,0.6252441885231435,0.6242320057917791,0.5720216912994752,0.6691317873724991,0.5161615157300836,0.5210714460734973,0.43271756849737825,0.5877051827639577,0.4273382315065194,0.43495919689144114,0.3273381008697685,0.5161873764866256,0.7596166227172825,0.32046359540695046,0.004445567261427641,0.0,0.27199999999999996,4.945344028650353,3.7680456209606006,2.711488271319326,0.9476351543024011,5,1.0,True
perimeter,48,49,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p00100_s200,10,100,200,5,0.6131949182902142,0.6334552479751724,0.5068515392527556,0.6691322544517183,0.5090012262280182,0.5438578143155012,0.3613239082743458,0.5877055528789557,0.4245399144019627,0.46693325714404205,0.257580290439925,0.5161876663198297,0.7426188632883605,0.31651863176391287,0.008844732798170298,0.6,0.10400000000000001,5.407946817128119,5.4904916790745455,2.9337962333551775,1.0389046775471542,5,1.0,True
perimeter,49,48,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p00100_s250,50,100,250,5,0.6278551266737229,0.6484955710773362,0.542293551314842,0.6512715457943782,0.515195820240656,0.5409406423120297,0.38644886013093105,0.5582151922312084,0.42435415081232497,0.45127677056186905,0.27539092274728394,0.48050320578143885,0.7683730074542756,0.3296619049601417,0.008403536211699248,0.2,0.426,5.471795068753843,4.4062522394903,4.5757315448501785,1.3022124481181643,5,1.0,True
perimeter,50,50,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p00100_s250,10,100,250,5,0.577529134228629,0.6217753233167088,0.38940605020102076,0.6348167430324907,0.4799823781783042,0.5154470101380463,0.3324909703822759,0.523715862625975,0.3990926856587286,0.4296400429847409,0.2838945243112653,0.44112124505520484,0.6952192704727652,0.30587664888101507,0.013070708285085858,0.2,0.426,5.471795068753843,4.4062522394903,4.504965993144987,1.5359274211170855,5,1.0,True
perimeter,51,51,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p00100_s150,10,100,150,5,0.37760051104494013,0.627895835110864,-0.03715164651283304,0.6538414968311274,0.32511716445930566,0.5155506868736442,0.0,0.5611613765154764,0.2746295927789637,0.42330669495356166,0.0,0.4816183922539815,0.556021508018043,0.4389708494769504,0.007169210654683411,0.4,0.118,4.849101918159614,5.3553031517939775,3.457885398144826,1.1186313386211046,5,1.0,True
perimeter,52,52,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p00100_s050,10,100,50,5,0.3373165315861894,0.5447732337390848,-0.1938489092081578,0.669131828773211,0.3096329413606257,0.4364635848617546,0.0,0.5877052077866173,0.25568060510048424,0.3496876298471244,0.0,0.5161873885042414,0.4118063021790855,0.3051012015955084,0.005812936532311142,0.6,0.1,4.264550573580368,4.934857726260807,2.853933117401259,0.9438084591143712,5,1.0,True
reference,1,1,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p01000_s150,10,1000,150,5,0.9340990596519344,0.9335186821156658,0.9103978582635015,0.9605002209696395,0.9145206278130555,0.9126445311772645,0.880342965171772,0.9520925813686844,0.8954088194496521,0.892237141307224,0.851280271908454,0.9437585371736609,0.9541565671811479,0.04165724470423985,0.20359666150063277,1.0,0.0,15.661050564615156,56.24806630432406,12.888872315220109,4.357427626147408,5,1.0,True
reference,2,2,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p02500_s250,50,2500,250,5,0.9315709109582349,0.9289236570502826,0.9070543133264493,0.9576893469975,0.9107612622541538,0.9075388906563482,0.8644656555064113,0.951576300097818,0.8905849493342352,0.8866464233122359,0.8238766505718337,0.9455022735156481,0.9530384579001858,0.04446995171676466,0.25555147472769024,1.0,0.0,25.016581093127044,151.87486500325548,29.575777619134534,8.163545176050544,5,1.0,True
reference,3,8,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p01000_s050,50,1000,50,5,0.9268413228985052,0.9308323642604076,0.9021161615585559,0.9549633147486717,0.9084309721310785,0.9105425394163065,0.873344455812729,0.950367196112646,0.8904862055694119,0.8846650763811201,0.8454903825036097,0.9457931980190435,0.9457305258877617,0.03953704308387245,0.24282793514430523,1.0,0.0,12.228342560542043,41.9257002675755,14.355463394814194,4.054116314437214,5,1.0,True
reference,4,5,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p02500_s250,100,2500,250,5,0.9303646894264903,0.927254808961569,0.9076289356879687,0.9566545823970057,0.9097863506511106,0.9058332043265469,0.8658374587849161,0.9504209187646198,0.8898234081118979,0.884906485391447,0.825970256740305,0.9442278743515392,0.9515817743010248,0.04402149193150056,0.257023599576205,1.0,0.0,25.016581093127044,151.87486500325548,30.645751390738393,7.933093814884041,5,1.0,True
reference,5,3,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p01000_s250,100,1000,250,5,0.9306388707016529,0.9281296260475936,0.9138843282158889,0.9548648040655285,0.9098310999745663,0.905260046382051,0.8844215673208449,0.9464772177186836,0.8895429215455699,0.8829539846340496,0.8559086577940294,0.9381633084038399,0.9519803711532383,0.04437304895830309,0.19746570222079754,1.0,0.0,15.722963665950497,58.24093926473972,19.177473765170447,5.344690045368067,5,1.0,True
reference,6,11,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p01000_s050,100,1000,50,5,0.9265444784664467,0.9291704082701648,0.9002598063753972,0.9551478803221913,0.9075092069447045,0.9134258038825124,0.8691842325575599,0.9507235389785988,0.8889700575789579,0.8884158538503114,0.8391813394050919,0.9463196916304683,0.9460905327751077,0.04089956671726478,0.24135735914111134,1.0,0.0,12.228342560542043,41.9257002675755,14.663468578998897,3.9734616207663445,5,1.0,True
reference,7,4,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p02500_s200,50,2500,200,5,0.931667387514753,0.9297154512782184,0.9092327770849185,0.955381580265582,0.9098166287258718,0.9073622478506709,0.8645179512817881,0.948112495243847,0.8886638281512308,0.8855464838114722,0.82200213952324,0.9408987175444894,0.9542445970830974,0.046618374977578814,0.2557338893786073,1.0,0.0,25.717354565506678,155.21924241709797,27.83592192652596,7.377818527297704,5,1.0,True
reference,8,6,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p02500_s200,100,2500,200,5,0.9305965709463042,0.9277461826922305,0.9073720764604053,0.9564150722916317,0.9087125140374577,0.9054616357758699,0.8626732465600013,0.949013066313475,0.8875292808792434,0.8837123656847142,0.8201763638500589,0.9416683468567126,0.953210114867144,0.04675767723843721,0.2565886842645705,1.0,0.0,25.717354565506678,155.21924241709797,28.83148078859487,7.726858746182285,5,1.0,True
reference,9,14,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p02500_s150,100,2500,150,5,0.9276666120225503,0.9225522083506981,0.9030574796352175,0.9558339349176679,0.9071697387831549,0.9015859391592045,0.8622276287993831,0.9489838940541652,0.8872763993461102,0.8810961573034206,0.8232438140762774,0.9421829444167819,0.9487894128335947,0.04398390351190967,0.2644957317411899,1.0,0.0,24.406312984511665,145.8077854050238,27.074900125146748,7.059418731209293,5,1.0,True
reference,10,10,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p01000_s200,50,1000,200,5,0.9301769890180818,0.930442969335781,0.9083454113455355,0.9569346815130692,0.9082649442132,0.9056333336088717,0.8755732961445823,0.9499766693075832,0.8869624740507961,0.886046131367639,0.8439835632415191,0.9430692498277943,0.9527175600858314,0.046743156561575835,0.19631654359400272,1.0,0.0,15.799672661725955,60.061786045335126,18.686312157021085,4.811018986100545,5,1.0,True
reference,11,7,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p01000_s250,50,1000,250,5,0.930891463782683,0.9337195943381731,0.9076095650748868,0.956704758721476,0.9084926518242229,0.9098307759437593,0.8727175961025607,0.9483119449162094,0.8867159506967497,0.8865531427999728,0.8391670073289608,0.9399927581342515,0.9539318408741957,0.047746597362151436,0.19762195989489556,1.0,0.0,15.722963665950497,58.24093926473972,18.013481903194666,5.356839983279474,5,1.0,True
